NOMBRE_CIUDAD_DEPARTAMENTO_ORIGEN|NOMBRE_CIUDAD_DEPARTAMENTO_DESTINO|TIPOTRAYECTO
MUTATA-ANTIOQUIA|TARSO-ANTIOQUIA|ESPECIAL
MUTATA-ANTIOQUIA|PUEBLORRICO-ANTIOQUIA|ESPECIAL
MUTATA-ANTIOQUIA|EL BAGRE-ANTIOQUIA|ESPECIAL
MUTATA-ANTIOQUIA|SOPETRAN-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|SAN PEDRO DE URABA-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|SAN VICENTE-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|NECOCLI-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|FRONTINO-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|PIZARRO-CHOCO|ESPECIAL
MACEO-ANTIOQUIA|TURBO-ANTIOQUIA|ESPECIAL
MACEO-ANTIOQUIA|CHIGORODO-ANTIOQUIA|ESPECIAL
MACEO-ANTIOQUIA|CAREPA-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|SAN ROQUE-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|SANTO DOMINGO-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|SOPETRAN-ANTIOQUIA|ESPECIAL
MUTATA-ANTIOQUIA|PUERTO NARE-ANTIOQUIA|ESPECIAL
MUTATA-ANTIOQUIA|DON MATIAS-ANTIOQUIA|ESPECIAL
MACEO-ANTIOQUIA|ANORI-ANTIOQUIA|ESPECIAL
MACEO-ANTIOQUIA|MONTEBELLO-ANTIOQUIA|ESPECIAL
MACEO-ANTIOQUIA|ANGELOPOLIS-ANTIOQUIA|ESPECIAL
MACEO-ANTIOQUIA|GUADALUPE-ANTIOQUIA|ESPECIAL
MACEO-ANTIOQUIA|ITUANGO-ANTIOQUIA|ESPECIAL
MACEO-ANTIOQUIA|PIZARRO-CHOCO|ESPECIAL
MACEO-ANTIOQUIA|VIGIA DEL FUERTE-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|ISTMINA-CHOCO|ESPECIAL
MONTEBELLO-ANTIOQUIA|AMAGA-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|CIUDAD BOLIVAR-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|ABEJORRAL-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|URRAO-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|ALEJANDRIA-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|TAMESIS-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|BETULIA (ANT)-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|JARDIN-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|MACEO-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|SALGAR-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|SAN CARLOS-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|SAN JERONIMO-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|SAN VICENTE-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|AMALFI-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|VENECIA-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|CAMPAMENTO-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|SAN RAFAEL-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|COCORNA-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|SANTAFE DE ANTIOQUIA-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|ANGOSTURA-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|VEGACHI-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|GOMEZ PLATA-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|TARSO-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|PUEBLORRICO-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|CONCORDIA-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|GRANADA-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|CARACOLI-ANTIOQUIA(CENTPOBL)|ESPECIAL
MUTATA-ANTIOQUIA|PIZARRO-CHOCO|ESPECIAL
MACEO-ANTIOQUIA|REMEDIOS-ANTIOQUIA|ESPECIAL
MACEO-ANTIOQUIA|FRONTINO-ANTIOQUIA|ESPECIAL
MACEO-ANTIOQUIA|VALDIVIA-ANTIOQUIA|ESPECIAL
MACEO-ANTIOQUIA|SAN BERNARDO DE BATA-NORTE DE SANTANDER(CORRGTO)|ESPECIAL
MONTEBELLO-ANTIOQUIA|TURBO-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|CHIGORODO-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|CAREPA-ANTIOQUIA|ESPECIAL
MUTATA-ANTIOQUIA|SAN BERNARDO DE BATA-NORTE DE SANTANDER(CORRGTO)|ESPECIAL
MEDELLIN-ANTIOQUIA|ZARAGOZA-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|CIUDAD BOLIVAR-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|TARAZA-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|JARDIN-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|SALGAR-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|SAN JERONIMO-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|VENECIA-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|DABEIBA-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|TARSO-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|PUEBLORRICO-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|EL BAGRE-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|PUERTO CLAVER-ANTIOQUIA(CORRGTO)|ESPECIAL
MEDELLIN-ANTIOQUIA|SOPETRAN-ANTIOQUIA|ESPECIAL
MACEO-ANTIOQUIA|EL VALLE-ANTIOQUIA(CORRGTO)|ESPECIAL
MONTEBELLO-ANTIOQUIA|EL VALLE-ANTIOQUIA(CORRGTO)|ESPECIAL
MONTEBELLO-ANTIOQUIA|SAN ANDRES DE CUERQUIA-ANTIOQUIA|ESPECIAL
