NOMBRE_CIUDAD_DEPARTAMENTO_ORIGEN|NOMBRE_CIUDAD_DEPARTAMENTO_DESTINO|TIPOTRAYECTO
NECHI-ANTIOQUIA|ZARAGOZA-ANTIOQUIA|ESPECIAL
NECHI-ANTIOQUIA|EL BAGRE-ANTIOQUIA|ESPECIAL
NECHI-ANTIOQUIA|PUERTO CLAVER-ANTIOQUIA(CORRGTO)|ESPECIAL
NARIÑO-ANTIOQUIA|TURBO-ANTIOQUIA|ESPECIAL
NARIÑO-ANTIOQUIA|CHIGORODO-ANTIOQUIA|ESPECIAL
NARIÑO-ANTIOQUIA|CAREPA-ANTIOQUIA|ESPECIAL
NARIÑO-ANTIOQUIA|ANORI-ANTIOQUIA|ESPECIAL
NARIÑO-ANTIOQUIA|MONTEBELLO-ANTIOQUIA|ESPECIAL
NARIÑO-ANTIOQUIA|ANGELOPOLIS-ANTIOQUIA|ESPECIAL
NARIÑO-ANTIOQUIA|GUADALUPE-ANTIOQUIA|ESPECIAL
NARIÑO-ANTIOQUIA|ITUANGO-ANTIOQUIA|ESPECIAL
NARIÑO-ANTIOQUIA|PIZARRO-CHOCO|ESPECIAL
NARIÑO-ANTIOQUIA|VIGIA DEL FUERTE-ANTIOQUIA|ESPECIAL
NARIÑO-ANTIOQUIA|REMEDIOS-ANTIOQUIA|ESPECIAL
NARIÑO-ANTIOQUIA|FRONTINO-ANTIOQUIA|ESPECIAL
NARIÑO-ANTIOQUIA|VALDIVIA-ANTIOQUIA|ESPECIAL
NARIÑO-ANTIOQUIA|SAN BERNARDO DE BATA-NORTE DE SANTANDER(CORRGTO)|ESPECIAL
NECHI-ANTIOQUIA|CHIGORODO-ANTIOQUIA|ESPECIAL
NECHI-ANTIOQUIA|EL SANTUARIO-ANTIOQUIA|ESPECIAL
NECHI-ANTIOQUIA|TARAZA-ANTIOQUIA|ESPECIAL
NECHI-ANTIOQUIA|PUERTO NARE-ANTIOQUIA|ESPECIAL
NECHI-ANTIOQUIA|DON MATIAS-ANTIOQUIA|ESPECIAL
NECHI-ANTIOQUIA|PUERTO LIBERTADOR-CORDOBA|ESPECIAL
NARIÑO-ANTIOQUIA|EL VALLE-ANTIOQUIA(CORRGTO)|ESPECIAL
NECHI-ANTIOQUIA|PIZARRO-CHOCO|ESPECIAL
NECHI-ANTIOQUIA|NECHI-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|PIZARRO-CHOCO|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|CHIGORODO-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|EL SANTUARIO-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|PUERTO NARE-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|DON MATIAS-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|ISTMINA-CHOCO|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|NECOCLI-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|FRONTINO-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|SAN BERNARDO DE BATA-NORTE DE SANTANDER(CORRGTO)|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|NECHI-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|TARAZA-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|PUERTO CLAVER-ANTIOQUIA(CORRGTO)|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|PUERTO LIBERTADOR-CORDOBA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|ZARAGOZA-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|CIUDAD BOLIVAR-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|JARDIN-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|MACEO-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|SALGAR-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|SAN JERONIMO-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|SAN PEDRO DE URABA-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|SAN VICENTE-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|VENECIA-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|DABEIBA-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|TARSO-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|PUEBLORRICO-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|EL BAGRE-ANTIOQUIA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|SOPETRAN-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|NECHI-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|TARAZA-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|PUERTO CLAVER-ANTIOQUIA(CORRGTO)|ESPECIAL
NEMOCON-CUNDINAMARCA|PUERTO LIBERTADOR-CORDOBA|ESPECIAL
NOCAIMA-CUNDINAMARCA|NECHI-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|TARAZA-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|PUERTO CLAVER-ANTIOQUIA(CORRGTO)|ESPECIAL
NOCAIMA-CUNDINAMARCA|PUERTO LIBERTADOR-CORDOBA|ESPECIAL
NILO-CUNDINAMARCA|CHIGORODO-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|TARAZA-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|DON MATIAS-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|MACEO-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|SAN VICENTE-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|NECOCLI-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|FRONTINO-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|CHIGORODO-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|PUERTO NARE-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|DON MATIAS-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|SAN BERNARDO DE BATA-NORTE DE SANTANDER(CORRGTO)|ESPECIAL
NARIÑO-CUNDINAMARCA|ISTMINA-CHOCO|ESPECIAL
NATAGA-HUILA|SAN PEDRO DE URABA-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|SAN VICENTE-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|VENECIA-ANTIOQUIA|ESPECIAL
